Lithic ID,TA,AREA,DEPTH (cm),Raw Material,Colour/Grain/Opacity,Pattern,Cortex (%),Weight (g),Length (mm),Width (mm),Thickness (mm),Bulb Thickness (mm),Platform Thickness (mm),platform Length (mm),Eraillure,Typology,Utilization,Retouch,Retouch Position,Retouch Localization,Retouch Distribution,Retouch Intensity,Retouch ANGLE,RETOUCH MORPHOLOGY,SHINE,Blank,Breakage,Num of Scars on Cores,Platform Typology,Removal blank,Core Typology,Termination,Comments,Photo Number
523,45,A,40-50,,,,0,,20.3,6.9,2.3,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,BURNT
530,45,A,40-50,,,,0,,25,9.1,2.3,2.5,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
448,45,A,40-50,,,,0,,30.7,11.9,3.3,3.8,,,,,,,,,,,,,,,BLADELET-PRO,,,PLAIN,,,,
475,45,A,40-50,,,,20,,27.3,10.2,3,,,,,CORE PREERATION ,1,,,,,,,,,,BLADELET-PRO,,,CORTICAL,,,,
586,45,A,40-50,,,,0,,26.4,8,,,,,,,1,,,,,,,,,,BLADELET-PRO,,,PLAIN,,,,
571,45,A,40-50,,,,0,,14.8,9.1,2.1,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,
672,45,A,40-50,,,,0,,21.9,11.9,2.8,,,,,,,,,,,,,,,,BLADELTE-MID,,,,,,,
675,45,A,40-50,,,,0,,17.2,9.3,1.9,,,,,,,,,,,,,,,,BLADELET-PRO,,,,,,,LIP
669,45,A,40-50,,,,0,,9.4,5.4,2.1,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,
449,45,A,40-50,,,,0,,30,11.9,2.3,2.9,,,,,1,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
504,45,A,40-50,,,,0,,16,6.4,1.6,,,,,,1,,1,,,,,,,,BLADELET-MID,,,,,,,
444,45,A,40-50,,,,0,,29.8,12,3,,,,,,,,,,,,,,,,BLADELET-DIS,,,,,,,
443,45,A,40-50,,,,0,,24.7,12.6,3.6,4,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
692,45,A,40-50,,,,0,,22.1,10.5,2.2,,,,,,1,,,,,,,,,,BLADELET-PRO,1,,REMOVED,,,,
476,45,A,40-50,,,,0,,38.4,4.4,2.8,3,,,,,1,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
501,45,A,40-50,,,,0,,24.3,9.8,2.1,2.5,2.7,,,,,,,,,,,,,,BLADELET-PRO,1,,LINEAR,,,,LIP
637,45,A,40-50,,,,0,,26.3,5.9,1.8,2,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
535,45,A,40-50,,,,0,,16.6,9.3,2.3,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
464,45,A,40-50,,,,0,,18.4,12.8,1.4,,,,,,1,,,,,,,,,,BLADE-MID,,,,,,,
663,45,A,40-50,,,,0,,16.9,7.2,1.4,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,
536,45,A,40-50,,,,0,,25.2,8.7,2.2,2.5,,,,,1,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,HEAVILY USED
465,45,A,40-50,,,,0,,41.9,20,8,8.4,,,,,1,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
634,45,A,40-50,,,,0,,26.6,14.3,7.4,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
487,45,A,40-50,,,,0,,45.5,16,9.1,9.3,,,,,1,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
526,45,A,40-50,,,,0,,39.5,14,7.7,,,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,HEAVILY USED
544,45,A,40-50,,,,0,,26.6,11.7,2.8,,,,,,1,,,,,,,,,,BLADE-MID,,,,,,,
640,45,A,40-50,,,,0,,30,9.6,2.5,,,,,,,,,,,,,,,,BLADELET,,,PUNCTIFORM,,,,
457,45,A,40-50,,,,10,,33.5,8.3,3.5,,,,,CORE PREPEARATION,,,,,,,,,,,BLADELET,,,,,,,
609,45,A,40-50,,,,0,,29.8,8,1.8,2.2,,,,,1,,,,,,,,,,BLADELET,1,,LINEAR,,,,UTILIZATION ON DISTAL
690,45,A,40-50,,,,0,,15.2,10.5,1.9,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,
505,45,A,40-50,,,,0,,18.3,9.6,1.7,2,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,BURNT
551,45,A,40-50,,,,0,,27.4,9,1.7,1.9,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
629,45,A,40-50,,,,0,,22.2,9,1.6,1.8,,,,,,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,LIP
678,45,A,40-50,,,,0,,15,1.9,3,3.2,,,,,,,,,,,,,,,BLADELET-PRO,,,CRUSHED,,,,
542,45,A,40-50,,,,0,,23.6,11.6,2.4,,,,,,1,,,,,,,,,,BLADELET-MID,1,,,,,,
667,45,A,40-50,,,,0,,18,10,2,2.3,,,,,1,,,,,,,,,,BLADELET-PRO,,,BROKEN,,,,
433*,45,A,40-50,,,,0,,37.3,12.4,2.9,3.1,,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,HEAVILY USED
641,45,A,40-50,,,,0,,14.2,6.2,2.2,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,
490,45,A,40-50,,,,0,,27.6,6.2,1.5,,,,,,1,,,,,,,,,,BLADELET,1,,PARTIALY REMOVED,,,,BREACKAGE ON PROXIMAL
533,45,A,40-50,,,,0,,22.5,8.3,2,2.3,,,,,1,,,,,,,,,,BLADELET,1,,LINEAR,,,,BRAKAGE AND UTILIZATION ON DISTAL
657,45,A,40-50,,,,0,,20,4.7,1.5,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,
661,45,A,40-50,,,,0,,27,9.5,2.1,2.2,,,,,1,,,,,,,,,,BLADELET-PRO,1,,PARTIALY BROKEN,,,,HEAVILY USED
494,45,A,40-50,,,,0,,22.4,9.4,1.7,,,,,,1,,,,,,,,,,BLADELET-DIS,,,,,,,
498,45,A,40-50,,,,0,,26.7,16.2,7.4,7.9,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
670,45,A,40-50,,,,0,,23,12,1.6,1.7,,,,,,,,,,,,,,,BLADELET-PRO,,,PARTIALY BROKEN,,,,
622,45,A,40-50,,,,0,,14.4,9.2,3.1,,,,,,,,1,INVERSE,MESIAL,PARTIAL,SHORT,LOW,SUB-PARALLEL,,BLADELET-MID,,,,,,,
482,45,A,40-50,,,,0,,28.9,6.7,1.7,2.1,,,,,,,,,,,,,,,BLADELET-PRO,,,BROKEN/CRUSHED,,,,
438,45,A,40-50,,,,0,,15.9,9.3,2,2.2,,,,,1,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
632,45,A,40-50,,,,0,,24.8,9.2,2.2,2.4,,,,,,,1,DIRECT,LEFT-RIGHT/PROXIMAL,CONTINOUS,SHORT,LOW,SUB-PARALLEL,,BLADELET-PRO,,,BROKEN,,,,
583,45,A,40-50,,,,0,,20.7,9.7,1.8,2.4,,,,,1,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
681,45,A,40-50,,,,0,,16.4,6.2,1,1.3,,,,,1,,,,,,,,,,BLADELET,,,BROKEN,,,,
598,45,A,40-50,,,,0,,12,20,0.7,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
695,45,A,40-50,,,,0,,14.5,7.4,1,1.3,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
590,45,A,40-50,,,,0,,18.7,7.7,0.8,1,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
680,72,A,,,,,0,,20.6,5.5,0.8,1,,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,
805,72,A,,,,,0,,35.8,7.5,0.9,1.7,,,,,,,,,,,,,,,bladelet,,,LINEAR,,,,
873,72,A,,,,,0,,52.4,9.5,3,3.3,5.2,2.3,,,,,,,,,,,,,BLADELET,,,PLAIN,,,,
808,72,A,,,,,0,,40.5,13.5,2.4,2.8,,,,,1,,,,,,,,,,BLADELET-PRO,,,LINAER,,,,
850,72,A,,,,,0,,25.1,14.8,2.3,2.9,2.7,1.7,,,1,,,,,,,,,,bladelet-pro,,,PLAIN,,,,
831,72,A,,,,,0,,28.7,11,2.6,2.8,4,1.6,,,,,,,,,,,,,BLADELET-PRO,,,PLAIN,,,,
861,72,A,,,,,0,,41.7,7.8,2.4,,,,,,1,,,,,,,,,,BLADELET-DIS,,,,,,,
823,72,A,,,,,0,,39,16,3.5,,,,,,,,1,DIRECT,LEFT-RIGHT,CONTINOUD,SHORT,ABRUPT,SUB-PARALEL,,BLADELET-PRO,,,,,,,
,72,A,,,,,0,,,,,,,,,DENTICULATE?,,,LEFT,DIRECT,,PARTIAL,SHORT,LOW,SUB-PARALEL,,DENTICULATE?,,,,,,,
802,72,A,,,,,25,,36.5,10.7,4,,6,2.5,,,,,,,,,,,,,BLADELET-PRO,,,,,,,
852,72,A,,,,,0,,55,8.4,1.6,2,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
825,72,A,,,,,0,,33,8,3.7,,,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,
800,72,A,,,,,0,,36,12.5,2.5,2.7,8.7,1.5,,,1,,,,,,,,,,BLADLET-PRO,,,LINEAR,,,,
855,72,A,,,,,0,,20,10,3.5,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
874,72,A,,,,,0,,34,9,2,2.3,,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,
813,72,A,,,,,20,,40,10,3.7,,,,,,,,,,,,,,,,BLADELET,,,CRUSHED,,,,NATURALLY BACKED
834,72,A,,,,,0,,30,11,2.7,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
810,72,A,,,,,0,,35,7.3,2.8,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,THERMAL EFFECT
843,72,A,,,,,0,,28.4,10,1.8,2.3,3.2,1.3,,,,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,
867,72,A,,,,,70,,26,14,5.3,5.6,,,,,1,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
871,72,A,,,,,0,,33.3,11.8,1.8,2.1,,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,
804,72,A,,,,,0,,21.3,9.4,1.8,,,,,,,,1,DIRECT,DIS/LEFT/RIGHT,CONTINOUS,SHORT,SEMI-ABRUPT,SUB-PARALLEL,,BLADELET-DIS,,,,,,,
833,72,A,,,,,0,,29,9.1,3.7,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
838,72,A,,,,,0,,27,3,11.2,2.5,3.2,,,,1,,,,,,,,,,BLADELE-PRO,,,LINEAR,,,,
880,72,A,,,,,0,,22,9,2.5,,,,,,1,,,,,,,,,,BLADELET-MID,,,HAFT?,,,,
866,72,A,,,,,0,,22.6,9.5,1.8,,,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,
830,72,A,,,,,0,,16,8.4,2.7,1.9,2.4,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,
863,72,A,,,,,0,,17,7.2,1.8,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
806,72,A,,,,,0,,46.5,12,2,2.9,7.2,2.4,,,1,,1,,,,,,,,BLADELET-PRO,,,THINING ON PRO,,,,
883,72,A,,,,,0,,15,13,3,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
840,72,A,,,,,0,,35,11,2.4,3,,,,,,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,
821,72,A,,,,,0,,19,10,3,,,,,,1,,,,,,,,,,BLADELET-DIS,,,,,,,
824,72,A,,,,,0,,26,11,3.7,4.1,4.4,,,,1,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
832,72,A,,,,,0,,27.8,9.5,2,2.3,,,,,1,,,,,,,,,,BLADELET-PRO,,,PLAIN?,,,,
864,72,A,,,,,0,,28.4,11.2,3.4,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
872,72,A,,,,,0,,29,13,2.4,5.5,2.3,,,,1,,,,,,,,,,BLADELET-PRO,,,PLAIN,,,,
881,72,A,,,,,0,,35,10,3.6,,,,,NOTCH,1,,,DIRECT,,,,,,,BLADELET-MID,,,,,,,
860,72,A,,,,,0,,24,9,1.7,2.3,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
807,72,A,,,,,0,,36.5,11,2.6,,,,,,1,,,,,,,,,,BLADELET-PRO,,,REMOVED,,,,THINING PRO
812,72,A,,,,,0,,28,8.9,4.5,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
847,72,A,,,,,0,,19,4.2,3.4,3.8,,,,,1,,,,,,,,,,bladelet-pro,,,LINEAR,,,,
881,72,A,,,,,0,,30.5,10.6,3.3,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
809,72,A,,,,,0,,21,8.5,2.9,,,,,NOTCH,1,,,INVERSE,,,,,,,BLADELET-MID,,,,,,,
858,72,A,,,,,0,,20,11.5,2.2,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
885,72,A,,,,,0,,24.1,10,3.3,5.4,2.2,,,,1,,,,,,,,,,BLADELET-MID,,,PLAIN,,,,
887,72,A,,,,,0,,22.7,10.2,3.2,,,,,,1,,,INVERSE,LRFT-RIGHT,CONTINOUS,SHORT,ABRUPT,SUB-PARALLEL,,BLADELET-MID,,,,,,,
818,72,A,,,,,0,,20,9.1,1.4,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
822,72,A,,,,,0,,26,12,1.7,2,,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,
836,72,A,,,,,0,,20.3,5.8,1,1.4,3.3,1.4,,,,,,,,,,,,,BLADELET-PRO,,,PLAIN,,,,
859,72,A,,,,,0,,19,9.3,1.9,2.1,,,,,1,,,,,,,,,,BLADELET-PRO,,,FACETED??,,,,
851,72,A,,,,,0,,21.9,9.5,2.5,,,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,
815,72,A,,,,,0,,28,8,2,2.1,,,,,,,,,,,,,,,BLADELET,,,PUNCTIFORM,,,,
826,72,A,,,,,0,,19,10,1.8,2.1,,,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
854,72,A,,,,,0,,19.8,10,2,2.4,,,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
857,72,A,,,,,0,,23.5,7.4,2.9,,,,,,,,,,,,,,,,BLADELET-DIS,,,,,,,
846,72,A,,,,,0,,23,11,2.3,,,,,,,,,,,,,,,,BLADELET-PRO,,,PLAIN,,,,
819,72,A,,,,,0,,23,7.5,1.8,2.2,,,,,1,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
899,72,A,,,,,0,,26.4,11.2,4,,,,,,,,,,,,,,,,BLADE-DIS,,,,,,,
890,72,A,,,,,0,,36,10.8,4.5,4.8,,,,,,,,,,,,,,,BLADELET,,,PLAIN,,,,
895,72,A,,,,,0,,22.3,11.9,1.7,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,
898,72,A,,,,,0,,21,11.4,2.8,3.1,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
894,72,A,,,,,0,,28.5,13,3.2,,,,,,,,,,,,,,,,BLADELET-DIS,,,,,,,
892,72,A,,,,,0,,25.2,6.4,1.5,1.7,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
891,72,A,,,,,0,,10.8,8.9,1.7,2.1,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,BURNT
896,72,A,,,,,0,,24,11,4.4,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,
901,72,A,,,,,0,,23,13.8,2.1,2.3,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
903,72,A,,,,,0,,28.5,11,2.2,,,,,,1,,,,,,,,,,BLADELET-MID,1,,,,,,
902,72,A,,,,,0,,10.5,8.3,1.1,,,,,,1,,,,,,,,,,BLADELET-MID,,,BURNT,,,,
904,72,A,,,,,0,,11,12,1.5,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
907,72,A,,,,,0,,17.8,10.7,3.2,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,FOSSIL
919,67,A,60-70,,,,0,,37,24.5,5.5,7.5,18.4,4,1,awl,1,1,1,,,,,,,,flake,,,PARTIALY REMOVED,,,,
908,67,A,60-70,,,,0,,49,19.7,7.8,8.5,9,3.5,1,,1,,,,,,,,,,BLADE,,,PLAIN,,,,
923,67,A,60-70,,,,0,,52,9.4,2.5,2.9,,,,,1,,,,,,,,,,BLADELET,,,LINEAR,,,,
930,67,A,60-70,,,,0,,47,9.5,2.3,2.6,,,,,1,,,,,,,,,,BLADELET,1,,LINEAR,,PLUNGING,,PRIMARY STAGE OF REDUCTION.
924,67,A,60-70,,,,0,,40,10,3.8,,,,,POINT,,,1,DIRECT,MARGINS,L: CONTINOUS/R: PARTIAL,SHORT,LOW,L: SEMIPARALLEL/R: SCALED,,BLADELET,,,REMOVED,,FEATHERED,,
910,67,A,60-70,,,,0,,70,13.9,3.9,,,,,NOTCH.INVERSE,,,1,INVERSE,LEFT,PARTIAL,SHORT,LOW,SEMIPARALLEL,,BLADE-MID,,,,,,,
911,67,A,60-70,,,,0,,32,39,6.8,7.4,25.4,7.2,,DENTICULATE,,,,,,,,,,,flake,,,PLAIN,,,,
939,67,A,60-70,,,,0,,38,9,3.2,,,,,DENTICULATE,,1,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
909,67,A,60-70,,,,0,,46.2,36,12.4,0,27,9,1,INVERSE SIDE SCRAPER,,,1,INVERSE,LEFT,CONTINOUS,SHORT,SEMI-ABRUPT,SUB-PARALLEL,,FLAKE,,,DIHEDRAL,,,,
941,67,A,60-70,,,,0,,38,10.7,5.1,,,,,POINT.NOTCH,1,1,,,,,,,,,BLADELET,,,REMOVED,,,,
940,67,A,60-70,,,,0,,27.3,10.8,3.4,3.9,5,1.2,,BORER,1,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
926,67,A,60-70,,,,0,,28,11,2.7,,,,,,1,,,,,,,,,,BLADELET,,,LINEAR,,,,
931,67,A,60-70,,,,0,,42,10,1.6,2.2,,,,,,,1,INVERSE,LEFT,CONTINOUS,SHORT,LOW,,,BLADELET,,,LINEAR,,,,
932,67,A,60-70,,,,0,,36.7,10.7,2.8,3.7,,,,INVERSE SCRAPER,,,1,INVERSE,RIGHT,CONTINOUS,LONG,LOW,SEMI-PARALLEL,,BALDELET-PRO,,,LINAE,,,,
943,67,A,60-70,,,,0,,14.6,13.2,2.2,,,,,,,,1,INVERSE,MESIAL,CONTINOUS,SHORT,SEMI-ABRUPT,SEMI-PARALLEL,,BLADE-MID,,,,,,,
934,67,A,60-70,,,,0,,33,11.3,3.1,,,,,,1,,1,DIRECT,MESIAL,CONTINOUS,SHORT,SEMI-ABRUPT,SUB-PARALLEL,,BLADELET-DIS,,,,,STEP,,
921,67,A,60-70,,,,0,,36,21,10.7,,,,,,1,,,,,,,,,,FLAKE,,,,,,,
920,67,A,60-70,,,,0,,24,23,4.5,6.2,,,,ROUND ENDSCRAPER,,,1,DIRECT,,CONTINOUS,SHORT,ABRUPT,SEMIPARALLEL,,FLAKE,,,REMOVED,,,,
936,67,A,60-70,,,,0,,39,8.7,2.6,3,,,,,1,,,,,,,,,,BLADELET-PRO,,,CRUSHED,,,,
915,67,A,60-70,,,,0,,17,10,2.4,,,,,,,,1,DIRECT,LEFT-RIGHT,CONTINOUS,SHORT,SEMI-ABRUPT,SUB-PARALLEL,,BLADELET-MID,,,,,,,
925,67,A,60-70,,,,0,,26.3,8.8,1.6,1.8,,,,,1,,,,,,,,,,BLADELET-PRO,,,LINAEAR,,,,
912,67,A,60-70,,,,0,,22,26,12.7,,,,, DOUBLE NOTCH,,,1,,,,,,,,ANGULAR FLAKE?,,,,,,,CORE PREPARATION CHUNK?
945,67,A,60-70,,,,0,,15.2,9.6,2.9,,,,,ALTERNATE.SCRAPER,,,1,ALTERNATE,,CONTINOUS,SHORT,SEMI-ABRUPT,SUB-PARALLEL,,BLADELET-MID,,,,,,,
752,72,A,,,,,35,,35.7,28,9,9.6,13.5,5.7,1,,,,,,,,,,,,FLAKE,,,PLAIN,,,,CORE PREPERATION FLAKE
776,72,A,,,,,0,,41,7.3,2.5,,,,,,1,,,,,,,,,,BLADELET-DIS,,,,,,,
763,72,A,,,,,20,,60,18,7.8,,13,6.2,1,DENTICULATE,,,,,,,,,,,BLADE,,,PLAIN,,,,
751,72,A,,,,,0,,31.2,24.2,9,,,,1,CONVERGENT SCRAPER/DISC SCRAPER,,,1,DITRECT,AROUND,DIS CONTINOUS,LONG,LOW,SUB-PARALLEL,,FLAKE,,,REMOVED,,,,
761,72,A,,,,,30,,28.8,17.9,5.1,,,,,,1,,,,,,,,,,FLAKE,,,BROKEN,,,,NATURALY BACKED
755,72,A,,,,,0,,30.8,12.2,2.3,,,,,,1,,,,,,,,,,BLADE-MID,,,,,,,
795,72,A,,,,,0,,37.9,11.4,2.5,3.6,4.8,2.1,,,1,,,,,,,,,,BLADELET-PRO,,,PLAIN,,,,
768,72,A,,,,,0,,35.5,17.2,9,,,,,,1,,,,,,,,,,THICK FLAKE,,,,,,,
765,72,A,,,,,0,,23,10.3,2.9,,,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,
791,72,A,,,,,0,,23.4,10.6,2.2,,,,,SIDE SCRAPER,,,1,INVERSE,MESIAL,CONTINOUS,SHORT,LOW,SUB-PARALLEL,1,BLADELET-MID,,,,,,,
770,72,A,,,,,0,,16.4,11.9,3.7,,,,,,,,1,DIRECT,MESIAL,CONTINOUS,SHORT,SEMI-ABRUPT,SUB-PARALLEL,,BLADELET-MID,,,,,,,
764,72,A,,,,,0,,40,12.8,2.2,3.2,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
794,72,A,,,,,0,,27.5,11.4,3.1,3.5,,,,NOTCH ,,1,1,R: INVERSE/L:NOTCHDIRECT,LEFT/RIGHT,CONTINOUS,SHORT,SEMI-ABRUTP,SUB-PARALLEL,,BLADELET-PRO,,,LINEAR,,,,
762,72,A,,,,,0,,24.1,26,9.2,,,,,,,,,,,,,,,,flake,,,,,,,CORE REJUVENTION FLAKE
775,72,A,,,,,0,,28.5,23,6.1,7.2,,,,,1,,,,,,,,,,flake,,,broken,,hinged,,
757,72,A,,,,,0,,49,13,4.7,,,,,side scraper,,,1,INVERSE,RIGHT,CONTINOUS,SHORT,LOW,SUB-PARALLEL,,BLADE-DIS,,,,,,,
761,72,A,,,,,0,,47,13,2.7,3.1,,,1,DENTICULATE,,1,,DIRECT,RIGHT,CONTINOUS,SHORT,LOW,SUB-PARALLEL,,BLADELET,,,PARTIALY REMOVED,,PLUNGED,,
753,72,A,,,,,0,,54.2,13.3,2.8,3.1,,,,SERRATED SIDE SCRAPER,,1,,,,,,,,,BLADE,,,LINEAR,,,,ADHESIVE
777,72,A,,,,,0,,38,11,4,,,,,DENTICULATE,,,,,,,,,,,BLADELETMID,,,,,,,
767,72,A,,,,,0,,32.3,9.8,3.3,,,,,,1,,,,,,,,,,BLADELET-PRO,,,CRUSHED,,,,
772,72,A,,,,,5,,41,13.2,3.6,,,,,,1,,,,,,,,,,BLADELET,,,PLAIN,,FEATHER,,
789,72,A,,,,,0,,37,8.2,2.9,,,,,DOUBLE SIDE SCRAPER,,,1,INVERSE,LEFT-RIGHT,CONTINOUS,SHORT,LOW,SUB-PARALLEL,,BLADELET-MID,,,,,,,
773,72,A,,,,,0,,32.5,10,3.6,,,,,,1,,,,,,,,,,BLADELET-DIS,,,,,,,
782,72,A,,,,,0,,35.4,36.2,8.1,,,,,INVERSE SCRAPER,,,1,INVERSE,,CONTINOUS,SHORT,LOW,SCALED,,FALKE,,,REMOVED,,,,
756,72,A,,,,,0,,29,12.7,7.4,,,,,DEBRI,1,,,,,,,,,,DEBRI,,,,,,,
796,72,A,,,,,25,,42.7,10.7,2.9,3.2,,,,,1,,,,,,,,,,BLADELET-PRO,,,PUNCTIFORM,,,,LIP
792,72,A,,,,,0,,28.6,7.9,3.7,,,,,DISTAL PART OF A DRILL,,,1,ALTERNATE,,,,SEMI-ABRUPT,,,BLADELET-DIS,,,,,,,
754,72,A,,,,,0,,59.7,11.7,2.7,,,,,,,,,,,,,,,,BLADELET-PRO,,,LINEAR,,,,
759,72,A,,,,,30,,27,11.8,7.2,,,,,,,,,,,,,,,,CHUNK,,,,,,,
786,72,A,,,,,0,,28,16.2,7.2,,,,,,,,,,,,,,,,CHUNK,,,,,,,
781,72,A,,,,,0,,19,11.1,3.7,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,
769,72,A,,,,,0,,18.3,20.2,5,,,,,END SCRAPER,,,1,DIRECT,,CONTINOUS,SHORT,SEMI-ABRUPT,,,,,,,,,,
797,72,A,,,,,30,,63,41,15.2,,,,,,,,1,direct,RIGHT,DISCONTINOUS,SHORT,LOW,SUB-PARALLEL,, NATURALLY BACKED FLAKE,,,CORTICAL,,,,FRETOUCH ON COETICAL BACK
784,72,A,,,,,0,,23.6,9.4,2.6,,,,,,,,,,,,,,,,bladelet-pro,,,,,,,adhesive
1012,3,A,0-30,,,,0,,19.6,29.9,4.6,6.9,26.7,5.3,,core preperation?,,,,,,,,,,,FLAKE,,,FACETTED,,,,
971,3,A,0-30,,,,20,,71,17.5,5.8,,,,,,1,,,,,,,,,,BLADE,,,,,,,
992,3,A,0-30,,,,0,,55,10,3,3.1,,,,,1,,,,,,,,,,bladelet,,,LINEAR,,,,
994,3,A,0-30,,,,0,,35,10,3.6,,,,,,1,,,,,,,,,,BLADELET-MID,,,,,,,
1005,3,A,0-30,,,,0,,26.5,6.5,2.3,,,,, preform END OF A BORER,,,1,ALTERNATE,LEFT-RIGHT,CONTINOUS,SHORT,LOW,SUB-PARALLEL,,BLADELET-PRO,,,REMOVED,,,,
1019,3,A,0-30,,,,0,,28.2,10.1,3.8,,,,,RETOUCHED PIECE,1,,1,DIRECT,RIGHT-LEFT,CONTINOUS,SHORT,LOW,SUB-PARALLEL,,BLADELET-MID,,,,,,,
1000,3,A,0-30,,,,0,,36.8,13.8,3.1,4.3,,,1,USED,1,,,,,,,,,,BLADELET-PRO,,,PLAIN,,,,
987,3,A,0-30,,,,0,,17.9,23.2,4.8,,,,,DISTAL END OF A INVERSE SIDESCRAPER,,,1,INVERSE,RIGHT AND PART OF DISTAL,CONTINOUS,SHORT,LOW,SUB-PARALLEL,,FLAKE-DIS,,,,,,,
1016,3,A,0-30,,,,0,,31.1,11.7,4.5,,,,,USED,1,,,,,,,,,,NATURALLY BACKED BLADELET,,,CORTICAL,,,,
990,3,A,0-30,,,,0,,42,11,5,,,,,USED,1,,,,,,,,,,BLADELET-DIS,,,,,,,
979,3,A,0-30,,,,0,,42,10.7,3.6,,,,,,,,,,,,,,,,BLADELET-MID,,,,,,,
974,3,A,0-30,,,,0,,41.3,10,3.5,,,,,END SCRAPER,,,1,L:DIRECT/R:INVERSE,LEFT-RIGHT/BASE,CONTINOUS,SHORT,LOW,SUB-PARALLEL,,BLADELET-PRO,,,REMOVED,,,,
